name,type,tag,lat,lng,isMainOffice,isMdi,bilingual_Services,credit_Builder,financial_Counseling,first_Time_Homebuyer_Program,inSchoolBranch,low_cost_wire_transfers,no_Cost_Tax_Preparation,no_Cost_Share_Drafts,payday_alternative_loans,quality,type_label,tag_label,GEOID20,grantee
Trinity Lutheran Christian School and Early Learning Center,childcare,child_care_center,39.43930938,-76.3412222,,,,,,,,,,,,3.0,Childcare,Child Care Center,24025301301,True
KinderCare-301351,childcare,child_care_center,39.43135652,-76.33106171,,,,,,,,,,,,5.0,Childcare,Child Care Center,24025301302,True
YMCA at Riverside Elementary School,childcare,school-age_only,39.39984244,-76.33889519,,,,,,,,,,,,2.0,Childcare,School-Age Only,24025301402,True
Good Shepherd Children's Center,childcare,child_care_center,39.41300418,-76.35458968,,,,,,,,,,,,3.0,Childcare,Child Care Center,24025301401,True
Donnita Adams Wheeler,childcare,family_child_care,39.42124768,-76.30854168,,,,,,,,,,,,3.0,Childcare,Family Child Care,24025301601,True
Cierra Benjamin,childcare,family_child_care,39.39619666,-76.3409671,,,,,,,,,,,,3.0,Childcare,Family Child Care,24025301402,True
Caliday Before and After Care of Joppatowne Elementary,childcare,school-age_only,39.42193753,-76.36217545,,,,,,,,,,,,3.0,Childcare,School-Age Only,24025301401,True
Danielle Pritchett,childcare,family_child_care,39.41773167,-76.30416594,,,,,,,,,,,,2.0,Childcare,Family Child Care,24025301601,True
Sherry Darden,childcare,family_child_care,39.44532223,-76.30482778,,,,,,,,,,,,5.0,Childcare,Family Child Care,24025301301,True
Lakisha Webb,childcare,family_child_care,39.42896416,-76.31092789,,,,,,,,,,,,3.0,Childcare,Family Child Care,24025301302,True
Teresha Sutton,childcare,family_child_care,39.42350845,-76.32658119,,,,,,,,,,,,5.0,Childcare,Family Child Care,24025301302,True
Patricia Burnett,childcare,family_child_care,39.41602208,-76.30678286,,,,,,,,,,,,1.0,Childcare,Family Child Care,24025301601,True
Catholic Charities Early Head Start,childcare,child_care_center,39.43350352,-76.31069104,,,,,,,,,,,,5.0,Childcare,Child Care Center,24025301302,True
Raqyya Stewart,childcare,family_child_care,39.4268343,-76.32819748,,,,,,,,,,,,5.0,Childcare,Family Child Care,24025301302,True
Magnolia Elementary - 12-0131,childcare,public_prekindergarten,39.411816,-76.333305,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24025301402,True
Sonya Small,childcare,family_child_care,39.42184644,-76.32292067,,,,,,,,,,,,1.0,Childcare,Family Child Care,24025301601,True
Marybel Myers,childcare,family_child_care,39.42357197,-76.36067055,,,,,,,,,,,,0.0,Childcare,Family Child Care,24025301401,True
MRDC - Head Start Edgewood,childcare,child_care_center,39.43135744,-76.33105528,,,,,,,,,,,,3.0,Childcare,Child Care Center,24025301302,True
Debra Brewer,childcare,family_child_care,39.43676077,-76.37466282,,,,,,,,,,,,1.0,Childcare,Family Child Care,24025301301,True
Riverside Elementary,childcare,public_prekindergarten,39.39984244,-76.33889519,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24025301402,True
Joppatowne Elementary,childcare,public_prekindergarten,39.421978,-76.3622,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24025301401,True
Edgewood Elementary,childcare,public_prekindergarten,39.421856,-76.30294,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24025301601,True
Christina Miller,childcare,family_child_care,39.39677482,-76.34003911,,,,,,,,,,,,0.0,Childcare,Family Child Care,24025301402,True
Heather Slaysman,childcare,family_child_care,39.44473536,-76.30544411,,,,,,,,,,,,1.0,Childcare,Family Child Care,24025301301,True
Jasmine Walker,childcare,family_child_care,39.43346632,-76.31113838,,,,,,,,,,,,1.0,Childcare,Family Child Care,24025301302,True
Little Kids Place Child Care and Learning Center,childcare,child_care_center,39.43491934,-76.30658259,,,,,,,,,,,,1.0,Childcare,Child Care Center,24025301302,True
Dawn Miller,childcare,family_child_care,39.42067045,-76.36430005,,,,,,,,,,,,0.0,Childcare,Family Child Care,24025301401,True
Janet Holbrook,childcare,family_child_care,39.43448004,-76.3410219,,,,,,,,,,,,0.0,Childcare,Family Child Care,24025301301,True
Rolanda Franklin,childcare,family_child_care,39.41953939,-76.35828884,,,,,,,,,,,,0.0,Childcare,Family Child Care,24025301401,True
Rebecca Silver,childcare,family_child_care,39.42999673,-76.32430142,,,,,,,,,,,,2.0,Childcare,Family Child Care,24025301302,True
Barbara Hamilton,childcare,family_child_care,39.42015092,-76.3037157,,,,,,,,,,,,4.0,Childcare,Family Child Care,24025301601,True
Marisa Garrison,childcare,family_child_care,39.42646447,-76.32928249,,,,,,,,,,,,0.0,Childcare,Family Child Care,24025301302,True
Maria-Luz Bolo,childcare,family_child_care,38.9987163,-77.00825807,,,,,,,,,,,,5.0,Childcare,Family Child Care,24031702301,True
Horizon Child Care,childcare,school-age_only,38.99576548,-76.99627367,,,,,,,,,,,,1.0,Childcare,School-Age Only,24031702000,True
Saint Martin's School After Care Program,childcare,child_care_center,39.13969009,-77.19611678,,,,,,,,,,,,1.0,Childcare,Child Care Center,24031700731,True
Irina Zhogina,childcare,family_child_care,39.14846748,-77.18541452,,,,,,,,,,,,1.0,Childcare,Family Child Care,24031700726,True
Shital More,childcare,family_child_care,39.1283154,-77.19843372,,,,,,,,,,,,1.0,Childcare,Family Child Care,24031700731,True
Maria Bordyugova,childcare,family_child_care,39.129684,-77.19627881,,,,,,,,,,,,0.0,Childcare,Family Child Care,24031700731,True
Hope Grows Child Development Center,childcare,child_care_center,39.15762683,-77.20366466,,,,,,,,,,,,5.0,Childcare,Child Care Center,24031700713,True
Global Children's Center Inc @ Gaithersburg ES,childcare,school-age_only,39.14586454,-77.19095865,,,,,,,,,,,,1.0,Childcare,School-Age Only,24031700725,True
Sandy Ridge Academy,childcare,child_care_center,39.13771642,-77.1941045,,,,,,,,,,,,3.0,Childcare,Child Care Center,24031700731,True
Gladys Arredondo,childcare,family_child_care,39.15672533,-77.19756674,,,,,,,,,,,,3.0,Childcare,Family Child Care,24031700713,True
Rolling Terrace Elementary,childcare,public_prekindergarten,38.99582406,-76.99720078,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24031702000,True
Delsis Majano,childcare,family_child_care,38.99581711,-77.00069489,,,,,,,,,,,,1.0,Childcare,Family Child Care,24031701900,True
Alma Bonilla,childcare,family_child_care,39.13284176,-77.20024096,,,,,,,,,,,,4.0,Childcare,Family Child Care,24031700731,True
Rosa Rashid,childcare,family_child_care,38.99790098,-76.99536055,,,,,,,,,,,,3.0,Childcare,Family Child Care,24031702000,True
Takoma Park Cooperative Nursery School,childcare,child_care_center,38.9914002,-77.00212131,,,,,,,,,,,,0.0,Childcare,Child Care Center,24031701702,True
Jacqueline Legend,childcare,family_child_care,39.13738425,-77.18256836,,,,,,,,,,,,0.0,Childcare,Family Child Care,24031700727,True
New Hampshire Estates Elementary,childcare,public_prekindergarten,38.99804,-76.99156,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24031702000,True
Ayalnesh Yilma,childcare,family_child_care,39.15262452,-77.18920638,,,,,,,,,,,,1.0,Childcare,Family Child Care,24031700726,True
Nabeela Hussain,childcare,family_child_care,38.99850934,-76.98984782,,,,,,,,,,,,0.0,Childcare,Family Child Care,24031702000,True
Nimmali Abhayasundara,childcare,family_child_care,39.13269465,-77.19794833,,,,,,,,,,,,1.0,Childcare,Family Child Care,24031700731,True
Great Kids Development Center,childcare,child_care_center,38.99298039,-76.99293149,,,,,,,,,,,,1.0,Childcare,Child Care Center,24031702000,True
The Nurturey,childcare,child_care_center,39.14052251,-77.20243661,,,,,,,,,,,,4.0,Childcare,Child Care Center,24031700724,True
Natalia Antipova,childcare,large_family_child_care,39.1403753,-77.20798856,,,,,,,,,,,,0.0,Childcare,Large Family Child Care,24031700724,True
South Lake Elementary,childcare,public_prekindergarten,39.15321,-77.19624,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24031700713,True
Harriet R. Tubman Elementary,childcare,public_prekindergarten,39.139295,-77.180452,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24031700726,True
Tasnim Chowdhury,childcare,family_child_care,38.99348531,-76.99196225,,,,,,,,,,,,1.0,Childcare,Family Child Care,24031702000,True
Global Children's Center at Harriet Tubman,childcare,school-age_only,39.139295,-77.180452,,,,,,,,,,,,1.0,Childcare,School-Age Only,24031700726,True
Thtina Mulu,childcare,family_child_care,38.9977134,-76.9916294,,,,,,,,,,,,1.0,Childcare,Family Child Care,24031702000,True
Nusrat Shah,childcare,family_child_care,39.139295,-77.180452,,,,,,,,,,,,1.0,Childcare,Family Child Care,24031700726,True
Elsa Perea,childcare,family_child_care,39.15317941,-77.19323035,,,,,,,,,,,,1.0,Childcare,Family Child Care,24031700713,True
Lawanda Dallas,childcare,family_child_care,38.99662816,-76.98593297,,,,,,,,,,,,0.0,Childcare,Family Child Care,24033805700,True
Shadyside Day Care Center,childcare,child_care_center,38.85284514,-76.92982577,,,,,,,,,,,,1.0,Childcare,Child Care Center,24033802406,True
Helen Costa,childcare,family_child_care,38.96125065,-76.90974331,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033806602,True
Redeem Christian Academy,childcare,school-age_only,38.82933449,-76.96783958,,,,,,,,,,,,1.0,Childcare,School-Age Only,24033801808,True
Linda Neal,childcare,family_child_care,38.82989568,-76.94492155,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033801801,True
Langley Park Community Center,childcare,school-age_only,38.99208791,-76.97967228,,,,,,,,,,,,1.0,Childcare,School-Age Only,24033805700,True
Andrea Stafford,childcare,family_child_care,38.83459801,-76.96675884,,,,,,,,,,,,0.0,Childcare,Family Child Care,24033801808,True
Alpha Best @ Overlook Elementary,childcare,school-age_only,38.84727648,-76.95274089,,,,,,,,,,,,1.0,Childcare,School-Age Only,24033801809,True
AlphaBest @ Hillcrest Heights Elementary,childcare,school-age_only,38.83107135,-76.9602853,,,,,,,,,,,,1.0,Childcare,School-Age Only,24033801808,True
Holley Maxwell,childcare,large_family_child_care,38.85765143,-76.88825407,,,,,,,,,,,,1.0,Childcare,Large Family Child Care,24033802301,True
Refreshing Spring Learning Center,childcare,loc,38.96083106,-76.91194966,,,,,,,,,,,,1.0,Childcare,Loc,24033806602,True
Evelyn Rojas,childcare,family_child_care,39.01097975,-76.95033982,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033807301,True
District Heights Elementary,childcare,public_prekindergarten,38.858513,-76.89888,,,,,,,,,,,,4.0,Childcare,Public Prekindergarten,24033802404,True
Michelle Cunningham,childcare,family_child_care,38.83865723,-76.95456804,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033801809,True
Lil People U Day Care Center,childcare,child_care_center,38.86136029,-76.90398118,,,,,,,,,,,,1.0,Childcare,Child Care Center,24033802407,True
Kreayola Kids,childcare,child_care_center,38.86897939,-76.89079976,,,,,,,,,,,,3.0,Childcare,Child Care Center,24033802404,True
Heaven's Tender Touch,childcare,child_care_center,38.8535128,-76.89698425,,,,,,,,,,,,1.0,Childcare,Child Care Center,24033802301,True
Maria Boya,childcare,family_child_care,38.98713625,-76.97552622,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033805700,True
Steaphanie Pitman,childcare,family_child_care,38.84307047,-76.95493919,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033801809,True
Kreayola Kids B/Aftercare,childcare,child_care_center,38.85633501,-76.92248675,,,,,,,,,,,,3.0,Childcare,Child Care Center,24033802406,True
Sheryl Cook-White,childcare,family_child_care,38.85764192,-76.88915168,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033802301,True
Tiny Wonders Child Care Center,childcare,child_care_center,38.99779328,-76.98388416,,,,,,,,,,,,1.0,Childcare,Child Care Center,24033805700,True
Chhabi Gomes,childcare,family_child_care,39.04501745,-76.94719651,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033807410,True
Melinda Simms,childcare,family_child_care,38.84326926,-76.96239222,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033801809,True
Angela Smith,childcare,family_child_care,38.84485826,-76.96050105,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033801809,True
Blar-ney Child Development,childcare,child_care_center,38.85640225,-76.9032041,,,,,,,,,,,,2.0,Childcare,Child Care Center,24033802407,True
Deanna Howell,childcare,family_child_care,38.86513757,-76.88618722,,,,,,,,,,,,3.0,Childcare,Family Child Care,24033802404,True
Gangoutie Kalloo,childcare,family_child_care,38.99905073,-76.98715253,,,,,,,,,,,,0.0,Childcare,Family Child Care,24031702000,True
"KLC Couture Career Development Center, Inc.",childcare,school-age_only,38.83860943,-76.94606471,,,,,,,,,,,,0.0,Childcare,School-Age Only,24033801802,True
Twanda Campfield,childcare,family_child_care,38.84430334,-76.96527254,,,,,,,,,,,,0.0,Childcare,Family Child Care,24033801809,True
Geraldine Johnson,childcare,family_child_care,39.00852925,-76.96058723,,,,,,,,,,,,0.0,Childcare,Family Child Care,24033807305,True
Wanda Christian,childcare,family_child_care,38.84362184,-76.95810409,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033801809,True
Kidist Yae,childcare,family_child_care,38.99338191,-76.98908331,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033805700,True
Hillcrest Heights Elementary,childcare,public_prekindergarten,38.8311,-76.960236,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24033801808,True
Francis Scott Key Elementary,childcare,public_prekindergarten,38.86062,-76.901825,,,,,,,,,,,,4.0,Childcare,Public Prekindergarten,24033802407,True
Overlook Elementary - 16-0633,childcare,public_prekindergarten,38.846493,-76.95364,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24033801809,True
Adelphi Elementary,childcare,public_prekindergarten,39.00587,-76.96327,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24033807305,True
Langley Park/McCormick Elementary,childcare,public_prekindergarten,38.9925,-76.982254,,,,,,,,,,,,4.0,Childcare,Public Prekindergarten,24033805700,True
Cherokee Lane Elementary,childcare,public_prekindergarten,39.00979956,-76.96423201,,,,,,,,,,,,4.0,Childcare,Public Prekindergarten,24033807305,True
Growing Minds Day Care LLC,childcare,child_care_center,38.85817304,-76.90681625,,,,,,,,,,,,1.0,Childcare,Child Care Center,24033802407,True
Morning Star Christian Center,childcare,child_care_center,38.85683551,-76.90361727,,,,,,,,,,,,1.0,Childcare,Child Care Center,24033802407,True
AlphaBest@Francis Scott Key,childcare,school-age_only,38.85990808,-76.90224096,,,,,,,,,,,,1.0,Childcare,School-Age Only,24033802407,True
KCE CHAMPIONS LLC @ Cherokee Lane,childcare,school-age_only,39.00979956,-76.96423201,,,,,,,,,,,,1.0,Childcare,School-Age Only,24033807305,True
Michell Jackson,childcare,family_child_care,38.85655382,-76.88493176,,,,,,,,,,,,1.0,Childcare,Family Child Care,24033802301,True
Innovation Learning at Imagine Lincoln,childcare,school-age_only,38.83088265,-76.94934219,,,,,,,,,,,,3.0,Childcare,School-Age Only,24033801801,True
Samquetta Dyson,childcare,family_child_care,38.8313819,-76.9508169,,,,,,,,,,,,4.0,Childcare,Family Child Care,24033801801,True
First Steps Early Learning Center,childcare,child_care_center,38.85275536,-76.91205512,,,,,,,,,,,,2.0,Childcare,Child Care Center,24033802406,True
YMCA Pangborn AS,childcare,school-age_only,39.63884477,-77.69895686,,,,,,,,,,,,2.0,Childcare,School-Age Only,24043000601,True
Hagerstown Day Nursery Inc,childcare,child_care_center,39.64085659,-77.71777615,,,,,,,,,,,,1.0,Childcare,Child Care Center,24043000500,True
YMCA Bester AS,childcare,school-age_only,39.63357487,-77.71848367,,,,,,,,,,,,2.0,Childcare,School-Age Only,24043000700,True
Kathleen Free,childcare,family_child_care,39.63332169,-77.72830322,,,,,,,,,,,,3.0,Childcare,Family Child Care,24043000800,True
Pangborn Elementary,childcare,public_prekindergarten,39.63884477,-77.69895686,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24043000601,True
Bester Elementary,childcare,public_prekindergarten,39.633488,-77.71846,,,,,,,,,,,,5.0,Childcare,Public Prekindergarten,24043000700,True
Karolyn Martin,childcare,large_family_child_care,39.63998796,-77.71593085,,,,,,,,,,,,1.0,Childcare,Large Family Child Care,24043000601,True
Sargent Shriver Head Start,childcare,child_care_center,39.62744826,-77.72784327,,,,,,,,,,,,5.0,Childcare,Child Care Center,24043000800,True
Kimberly Price,childcare,family_child_care,39.64745871,-77.69683428,,,,,,,,,,,,0.0,Childcare,Family Child Care,24043000500,True
Elgin Station Head Start,childcare,child_care_center,39.64590748,-77.73372901,,,,,,,,,,,,5.0,Childcare,Child Care Center,24043000900,True
Christen Logsdon,childcare,family_child_care,39.6401118,-77.73740813,,,,,,,,,,,,0.0,Childcare,Family Child Care,24043000900,True
Hagerstown Children's School,childcare,child_care_center,39.64062317,-77.7157954,,,,,,,,,,,,4.0,Childcare,Child Care Center,24043000601,True
Joanne Mauriello,childcare,family_child_care,39.62909732,-77.72660453,,,,,,,,,,,,0.0,Childcare,Family Child Care,24043000800,True
Payton Degrange,childcare,family_child_care,39.64423039,-77.70021295,,,,,,,,,,,,1.0,Childcare,Family Child Care,24043000500,True
Susan Nwachukwu,childcare,family_child_care,39.63810281,-77.69803962,,,,,,,,,,,,1.0,Childcare,Family Child Care,24043000601,True
Melissa Kline,childcare,family_child_care,39.62450979,-77.72591702,,,,,,,,,,,,1.0,Childcare,Family Child Care,24043000700,True
Shery Cepeda,childcare,family_child_care,39.64870923,-77.7032987,,,,,,,,,,,,3.0,Childcare,Family Child Care,24043000500,True
Damascus House,food_pantry,Emergency Feeding Organization Downstream Partners,39.2317949930001,-76.611758013,,,,,,,,,,,,,Food Pantry,Emergency Feeding Organization Downstream Partners,24003750101,True
Salvation Army of Annapolis,food_pantry,Emergency Feeding Organization Downstream Partners,38.963858992,-76.5055660049999,,,,,,,,,,,,,Food Pantry,Emergency Feeding Organization Downstream Partners,24003706403,True
Children's Aid Society,food_pantry,Emergency Feeding Organization Downstream Partners,38.610803005,-76.902186012,,,,,,,,,,,,,Food Pantry,Emergency Feeding Organization Downstream Partners,24017850901,True
Christ Foundation Church,food_pantry,Emergency Feeding Organization Downstream Partners,38.621728983,-76.90423698,,,,,,,,,,,,,Food Pantry,Emergency Feeding Organization Downstream Partners,24017850901,True
Salvation Army - Charles County,food_pantry,Emergency Feeding Organization Downstream Partners,38.6118880000001,-76.903629041,,,,,,,,,,,,,Food Pantry,Emergency Feeding Organization Downstream Partners,24017850901,True
Blessed Tech @ Pip Moyer,food_pantry,Regional Distributing Organization Downstream Partners,38.9632099820001,-76.5050999709999,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24003706403,True
Salvation Army - Annapolis,food_pantry,Regional Distributing Organization Downstream Partners,38.963858992,-76.5055660049999,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24003706403,True
Baybrook Elementary Middle School,food_pantry,Regional Distributing Organization Downstream Partners,39.252953012,-76.621041976,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24510250207,True
Lloyd Keaser,food_pantry,Regional Distributing Organization Downstream Partners,39.2184660070001,-76.636015995,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24003750201,True
Brooklyn Park Elementary,food_pantry,Regional Distributing Organization Downstream Partners,39.2218859910001,-76.61753197,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24003750204,True
Belle Grove Elementary School,food_pantry,Regional Distributing Organization Downstream Partners,39.229865982,-76.621917969,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24003750102,True
Bywater Mutual Homes,food_pantry,Regional Distributing Organization Downstream Partners,38.969160001,-76.53042103,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24003702500,True
Brooklyn Healthy Food Pantry,food_pantry,Regional Distributing Organization Downstream Partners,39.216440017,-76.619428963,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24003750204,True
Damascus House,food_pantry,Regional Distributing Organization Downstream Partners,39.2317949930001,-76.611758013,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24003750101,True
Brooklyn Community UMC,food_pantry,Regional Distributing Organization Downstream Partners,39.2259069990001,-76.611830013,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24003750101,True
Georgetown East Elementary School,food_pantry,Regional Distributing Organization Downstream Partners,38.953394019,-76.488547975,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24003706303,True
Tyler Heights Elementary School,food_pantry,Regional Distributing Organization Downstream Partners,38.955818987,-76.499293994,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24003706404,True
Charles County Children's Aid Society,food_pantry,Regional Distributing Organization Downstream Partners,38.610803005,-76.902186012,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24017850901,True
Village at Lakeview,food_pantry,Regional Distributing Organization Downstream Partners,39.4306279730001,-76.3131203249999,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24025301302,True
Extreme Family Outreach,food_pantry,Regional Distributing Organization Downstream Partners,39.436038001,-76.350621998,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24025301301,True
Peace Lutheran Church,food_pantry,Regional Distributing Organization Downstream Partners,38.6050969820001,-76.913240988,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24017850901,True
Israel Total Life Ministries,food_pantry,Regional Distributing Organization Downstream Partners,38.614230993,-76.915426989,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24017850901,True
Harvest Worship Center,food_pantry,Regional Distributing Organization Downstream Partners,38.6152888020001,-76.892266896,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24017850901,True
The HERE Center,food_pantry,Regional Distributing Organization Downstream Partners,38.61495498,-76.903717973,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24017850901,True
Charles County Children's Aid Society,food_pantry,Regional Distributing Organization Downstream Partners,38.610803005,-76.902186012,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24017850901,True
Dr. Samuel A. Mudd Elementary School,food_pantry,Regional Distributing Organization Downstream Partners,38.608452007,-76.911307032,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24017850901,True
Christ Foundation Church,food_pantry,Regional Distributing Organization Downstream Partners,38.621728983,-76.90423698,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24017850901,True
Soul's Harbor,food_pantry,Regional Distributing Organization Downstream Partners,39.6262750170001,-78.769686026,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24001000800,True
Gateway to Hope,food_pantry,Regional Distributing Organization Downstream Partners,39.631776018,-78.760487977,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24001000700,True
Mountain View/Cumberland Arms,food_pantry,Regional Distributing Organization Downstream Partners,39.6333980000001,-78.7528789689999,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24001000700,True
Soul's Won,food_pantry,Regional Distributing Organization Downstream Partners,39.6366270020001,-78.762396033,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24001000700,True
Salvation Army,food_pantry,Regional Distributing Organization Downstream Partners,39.635139005,-78.752386029,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24001000700,True
Remnant Ministry,food_pantry,Regional Distributing Organization Downstream Partners,39.632360991,-78.759282994,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24001000700,True
Allegany County HRDC,food_pantry,Regional Distributing Organization Downstream Partners,39.6370730040001,-78.7627990349999,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24001000800,True
Spectrum Support,food_pantry,Regional Distributing Organization Downstream Partners,39.632461993,-78.763749962,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24001000700,True
Archway Station,food_pantry,Regional Distributing Organization Downstream Partners,39.6333720160001,-78.76802599,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24001000800,True
Resources for Independence,food_pantry,Regional Distributing Organization Downstream Partners,39.637706005,-78.750819032,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24001000700,True
Jane Frazier Village - Boys and Girls Club,food_pantry,Regional Distributing Organization Downstream Partners,39.6353340100001,-78.753580031,,,,,,,,,,,,,Food Pantry,Regional Distributing Organization Downstream Partners,24001000700,True
Enterprise Park Heights,food_pantry,Commodity Supplemental Food Program and Senior,39.351032,-76.682915,,,,,,,,,,,,,Food Pantry,Commodity Supplemental Food Program And Senior,24510271801,True
DSS Soul Harvest Church & Ministry,food_pantry,Department of Social Services,39.3233300000001,-76.6593999999999,,,,,,,,,,,,,Food Pantry,Department Of Social Services,24510150500,True
DSS Catherine's Family and Youth Services,food_pantry,Department of Social Services,39.344324,-76.66282,,,,,,,,,,,,,Food Pantry,Department Of Social Services,24510271600,True
Windsor Valley,food_pantry,Pantry on the Go,39.4229320000001,-76.3132239999999,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24025301601,True
"Freedom Advocates Celebrating Ex-Offenders, Inc",food_pantry,Pantry on the Go,39.3002470000001,-76.642601,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510160200,True
Prince of Peace Baptist Church,food_pantry,Pantry on the Go,39.298394,-76.5768679999999,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510070100,True
Catherine's Family and Youth Services,food_pantry,Pantry on the Go,39.344324,-76.66282,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510271600,True
Plantation Park Heights,food_pantry,Pantry on the Go,39.3325,-76.660606,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510151200,True
Crown of Life Worship Center,food_pantry,Pantry on the Go,39.4166750000001,-76.292657,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24025301601,True
New Life Fellowship -City,food_pantry,Pantry on the Go,39.306569,-76.630816,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510140200,True
Village at Lakeview,food_pantry,Pantry on the Go,39.4310100000001,-76.311793,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24025301302,True
The EPICENTER - Edgewood POTG,food_pantry,Pantry on the Go,39.4365340000001,-76.315636,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24025301301,True
Cherry Hill UMC POTG,food_pantry,Pantry on the Go,39.2454070000001,-76.626204,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510250204,True
Bradford House Apts,food_pantry,Pantry on the Go,38.565192,-76.078857,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24019970500,True
Penn North Resource Center,food_pantry,Pantry on the Go,39.3079890000001,-76.641925,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24510150100,True
Cambridge Commons,food_pantry,Pantry on the Go,38.5513280000001,-76.091098,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24019970600,True
Laurel Grove Apartments,food_pantry,Pantry on the Go,38.7010070000001,-75.781627,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24011955600,True
Waugh Chapel-MOBILE,food_pantry,Pantry on the Go,38.5695670000001,-76.0798599999999,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24019970500,True
Brooklyn Community UMC,food_pantry,Pantry on the Go,39.2258620000001,-76.6118079999999,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24003750101,True
"Eastern Shore Wellness Solutions, Inc",food_pantry,Pantry on the Go,38.5682400000001,-76.0849269999999,,,,,,,,,,,,,Food Pantry,Pantry On The Go,24019970500,True
